country_iso3,country_name,date,country_no2_index_daily_average,country_no2_index_14dma_average,country_no2_index_28dma_average
TWN,Taiwan,2021-01-01,8.443404968720761e-5,8.109580306357855e-5,7.663451321179088e-5
TWN,Taiwan,2021-02-01,7.163646220179983e-5,7.415070773441608e-5,8.080863223917717e-5
TWN,Taiwan,2021-03-01,6.629774319098638e-5,6.983322321237693e-5,6.946292329089203e-5
TWN,Taiwan,2021-04-01,5.4492763312393937e-5,5.520595509534276e-5,5.7818622352853715e-5
TWN,Taiwan,2021-05-01,4.741434875205828e-5,5.0372977426974785e-5,5.3072979954939586e-5
TWN,Taiwan,2021-06-01,3.9533341840481813e-5,4.111426057806771e-5,4.248299428136011e-5
TWN,Taiwan,2021-07-01,3.837754590310359e-5,3.728944199308821e-5,3.6372189269957464e-5
TWN,Taiwan,2021-08-01,3.8427302547787506e-5,3.7552394810235885e-5,3.838226100169514e-5
TWN,Taiwan,2021-09-01,4.6929947687111393e-5,4.4495947874650853e-5,4.236036521500948e-5
TWN,Taiwan,2021-10-01,5.428633254173886e-5,5.3131272477574056e-5,5.1659553117398584e-5
TWN,Taiwan,2021-11-01,6.819284489197813e-5,6.535383701001705e-5,6.272223079685224e-5
TWN,Taiwan,2021-12-01,8.024868108303381e-5,7.723872160195436e-5,7.322785859025898e-5
TWN,Taiwan,2022-01-01,8.30316790781496e-5,8.50422284949049e-5,8.318036453237907e-5
TWN,Taiwan,2022-02-01,6.160119305882779e-5,6.73922652534828e-5,7.338536028302304e-5
TWN,Taiwan,2022-03-01,6.389733814130333e-5,6.0353182908141584e-5,6.106712370367944e-5
TWN,Taiwan,2022-04-01,4.831929934100528e-5,5.327967405588149e-5,5.671532933729061e-5
TWN,Taiwan,2022-05-01,4.909927914403964e-5,5.028589437250226e-5,4.986649158098838e-5
TWN,Taiwan,2022-06-01,3.174008261220737e-5,3.0443862088098902e-5,3.515112600855917e-5
TWN,Taiwan,2022-07-01,3.9824971459986426e-5,3.9101110577376625e-5,3.7312263096817666e-5
TWN,Taiwan,2022-08-01,4.294096914029203e-5,4.298947960902417e-5,4.2024531108104296e-5
TWN,Taiwan,2022-09-01,4.794630605348106e-5,4.6607727183768993e-5,4.474560765079417e-5
TWN,Taiwan,2022-10-01,5.482186700629653e-5,5.3811262145910845e-05,5.248020603970833e-5
TWN,Taiwan,2022-11-01,7.046065341728225e-5,6.711077618613959e-5,6.301559822574763e-5
TWN,Taiwan,2022-12-01,8.304126055877606e-5,7.969858381638874e-5,7.606985839220024e-5
TWN,Taiwan,2023-01-01,7.60632011013315e-5,8.142386118455534e-5,8.44222363618404e-5
TWN,Taiwan,2023-02-01,7.083992268001649e-5,7.171482493069935e-5,7.265891025551192e-5
TWN,Taiwan,2023-03-01,6.4080040360478e-5,6.476445706606859e-5,6.658602904233931e-5
TWN,Taiwan,2023-04-01,5.7103803464966026e-5,5.828114106889062e-5,5.895696329851791e-5
TWN,Taiwan,2023-05-01,5.520659855464554e-5,5.5736016658169815e-5,5.708147587903895e-5
TWN,Taiwan,2023-06-01,4.667613554402347e-5,4.808163319020332e-5,5.068311296226122e-5
TWN,Taiwan,2023-07-01,3.9068041336398835e-5,4.0162987680433024e-5,3.977371716521032e-5
TWN,Taiwan,2023-08-01,4.1794357032117006e-5,4.1696498185163785e-5,4.172702716815166e-5
TWN,Taiwan,2023-09-01,5.154508976818914e-5,4.9771070401717776e-5,4.737877838852402e-5
TWN,Taiwan,2023-10-01,5.4981592817427554e-5,5.360630749234177e-5,5.247964277524505e-5
TWN,Taiwan,2023-11-01,7.003285026513617e-5,6.574133693476674e-5,6.349313590691467e-5
TWN,Taiwan,2023-12-01,7.785088219201812e-5,7.558375738936977e-5,7.268922895565665e-5
TWN,Taiwan,2024-01-01,7.884959394956343e-5,8.135001919876312e-5,8.186730666124587e-5
TWN,Taiwan,2024-02-01,6.378630805408828e-5,6.579042262489185e-5,7.015487178245266e-5
TWN,Taiwan,2024-03-01,5.608811685586291e-5,6.008067768089431e-5,6.070082557474631e-5
TWN,Taiwan,2024-04-01,4.435883896713192e-5,4.528205011235598e-5,4.823350719712824e-5
TWN,Taiwan,2024-05-01,5.4293911954265315e-5,5.238538019885117e-5,4.9293199241746044e-5
TWN,Taiwan,2024-06-01,3.2754870879661176e-5,3.76188021052417e-5,4.298642004750456e-5
TWN,Taiwan,2024-07-01,3.790725008505121e-5,3.713820303881406e-5,3.538022966902566e-5
