country_iso3,country_name,date,country_no2_index_daily,country_no2_index_14dma,country_no2_index_28dma
THA,Thailand,2021-04-24,3.6807256822435336e-5,3.268981040307434e-5,3.327264195167576e-5
THA,Thailand,2021-04-25,3.1835259567688296e-5,3.271809643991023e-5,3.326530501327801e-5
THA,Thailand,2021-04-26,3.7803183641192006e-5,3.3382650079468006e-5,3.351285585159977e-5
THA,Thailand,2021-04-27,3.292459580968694e-5,3.3349931917340784e-5,3.3247803901463e-5
THA,Thailand,2021-04-28,4.030742659870801e-5,3.467859414468342e-5,3.327827996724988e-5
THA,Thailand,2021-04-29,3.140128395397384e-5,3.472376950562649e-5,3.304056580389227e-5
THA,Thailand,2021-04-30,3.82889109235033e-5,3.550570369361615e-5,3.341159758326909e-5
THA,Thailand,2021-05-01,3.426237085946382e-5,3.4440895022187666e-5,3.3322313452893426e-5
THA,Thailand,2021-05-02,2.816422309547535e-5,3.473257126107373e-5,3.271554907428362e-5
THA,Thailand,2021-05-03,3.892884707562768e-5,3.58419402908632e-5,3.381015211011397e-5
THA,Thailand,2021-05-04,5.187195603590439e-5,3.744019332647147e-5,3.411767448874154e-5
THA,Thailand,2021-05-05,4.7271680317880706e-5,3.858090649166201e-5,3.496170001897876e-5
THA,Thailand,2021-05-06,6.739331051725223e-5,4.045753674785712e-5,3.614331987545779e-5
THA,Thailand,2021-05-07,3.857165565708897e-5,3.970228291970578e-5,3.6306041231429025e-5
THA,Thailand,2021-05-08,3.948868721993059e-5,3.989381366238401e-5,3.642521950049417e-5
THA,Thailand,2021-05-09,2.7577424510466747e-5,3.958968258686818e-5,3.628114110870325e-5
THA,Thailand,2021-05-10,2.2327959273315894e-5,3.848430941773418e-5,3.602795492153194e-5
THA,Thailand,2021-05-11,2.799759282880486e-5,3.8132380633385454e-5,3.574115627536312e-5
THA,Thailand,2021-05-12,3.0465770409067457e-5,3.742940519126828e-5,3.605399966797585e-5
THA,Thailand,2021-05-13,2.4137989752417624e-5,3.6910598462585685e-5,3.581718398410609e-5
THA,Thailand,2021-05-14,2.955602321007731e-5,3.628682076876954e-5,3.5896262231192845e-5
THA,Thailand,2021-05-15,2.9847615820033863e-5,3.597148112309598e-5,3.520618807264182e-5
THA,Thailand,2021-05-16,3.206747962493014e-5,3.6250285160914176e-5,3.5491428210993956e-5
THA,Thailand,2021-05-17,3.14443685296511e-5,3.571567955048728e-5,3.577880992067524e-5
THA,Thailand,2021-05-18,4.067475439752703e-5,3.491587943346032e-5,3.61780363799659e-5
